SampleTime,VehicleSpeed,EngineSpeed,CalculateLoad,MAF,AtmospherePressure,CoolantTemp,IntakeAir,EngineRunTime,InitialEngineCoolantTemp,InitialIntakeAirTemp,BatteryVoltage,AccelSens.No.1Volt%,AccelSens.No.2Volt%,AccelSensorOutNo.1,AccelSensorOutNo.2,AcceleratorIdlePosition,AccelFullyClose#1(AD),AccelFullyCloseLearn#1,AccelFullyCloseLearn#2,ThrottleSensorVolt%,ThrottleSensor2Volt%,ST1,SystemGuard,OpenSideMalfunction,ThrottleIdlePosition,ThrottleRequirePosition,ThrottleSensorPosition,ThrottlePositionNo.1,ThrottlePositionNo.2,ThrottlePositionCommand,ThrottleSensOpenPos#1,ThrottleSensOpenPos#2,ThrottleSensOpen#1(AD),ThrottleMotor,ThrottleMotorCurrent,ThrottleMotorDUTY,ThrottleMotorDuty(Open),ThrottleMotorDuty(Close),ThrottleFullyCloseLearn,ETCSActuatorPower,+BMVoltage,ActuatorPowerSupply,FailSafeDrive,FailSafeDrive(MainCPU),Injector(Port),InjectionVolum(Cylinder1),FuelPump/SpeedStatus,EvapPurgeFlow,PurgeDensityLearnValue,EVAPPurgeVSV,TargetAir-FuelRatio,O2SB1S1,ShortFTB1S1,LongFTB1S1,FuelSystemStatus#1,O2FTB1S1,IGNAdvance,KnockFeedbackValue,KnockCorrectLearnValue,VVTControlStatus#1,VVTAimAngle#1,VVTChangeAngle#1,VVTOCVDuty#1,StarterSignal,PowerSteeringSignal,PowerSteer.Sig.Record,StopLightSwitch,A/CSignal,ClosedThrottlePositionSW,ElectricalLoadSignal,CheckMode,SPDTestResult,#Codes(IncludeHistory),MIL,TimeafterDTCCleared,DistancefromDTCCleared,WarmupCycleClearedDTC,OBDRequirements,NumberofEmissionDTC,TCandTE1,ACTVSV,IdleFuelCut,FCTAU,ModelCode,EngineType,CylinderNumber,TransmissionType,Destination,ModelYear,SystemIdentification
00:15.879,0.000000,2868.000000,20.700000,11.850000,97.000000,76.000000,28.000000,287.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.500000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,11.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.430000,0.114000,1.000000,0.000000,0.000000,0.000000,1.000000,0.680000,-6.300000,3.900000,2.000000,-6.250000,33.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:16.162,0.000000,2871.000000,20.000000,11.540000,97.000000,76.000000,28.000000,287.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,10.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.430000,0.114000,1.000000,0.000000,0.000000,0.000000,1.000000,0.660000,-7.100000,3.900000,2.000000,-7.032000,33.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:16.444,0.000000,2875.000000,20.000000,11.460000,97.000000,76.000000,28.000000,287.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,13.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.113000,1.000000,0.000000,0.000000,0.000000,1.000000,0.070000,-0.800000,3.900000,2.000000,-0.782000,34.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:16.727,0.000000,2884.000000,21.100000,12.120000,97.000000,76.000000,28.000000,288.000000,45.600000,28.700000,13.800000,23.100000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.700000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.900000,20.700000,14.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.430000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,-4.000000,3.100000,2.000000,-3.907000,34.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:17.009,0.000000,2906.000000,22.700000,13.070000,97.000000,76.000000,28.000000,288.000000,45.600000,28.700000,13.800000,23.500000,39.600000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,1.000000,21.100000,15.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.760000,-5.500000,3.100000,2.000000,-5.469000,34.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:17.292,0.000000,2957.000000,22.300000,13.200000,97.000000,76.000000,28.000000,288.000000,45.600000,28.700000,13.800000,23.500000,39.600000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,12.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.680000,0.119000,1.000000,0.000000,0.000000,0.000000,1.000000,0.070000,0.000000,3.100000,2.000000,0.000000,34.000000,-3.000000,18.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:17.574,0.000000,3016.000000,21.500000,12.950000,97.000000,76.000000,28.000000,289.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,7.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.129000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,-4.000000,3.100000,2.000000,-3.907000,34.000000,-3.000000,18.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:17.857,0.000000,3046.000000,21.100000,12.930000,97.000000,76.000000,28.000000,289.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,12.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.129000,1.000000,0.000000,0.000000,0.000000,1.000000,0.460000,-5.500000,3.100000,2.000000,-5.469000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:18.140,0.000000,3078.000000,21.100000,12.870000,97.000000,76.000000,28.000000,289.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,11.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.120000,1.000000,0.000000,0.000000,0.000000,1.000000,0.090000,0.700000,3.100000,2.000000,0.781000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:18.463,0.000000,3103.000000,20.700000,12.730000,97.000000,76.000000,28.000000,289.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,10.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.124000,1.000000,0.000000,0.000000,0.000000,1.000000,0.740000,-4.700000,3.100000,2.000000,-4.688000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:18.746,0.000000,3121.000000,20.700000,12.870000,97.000000,76.000000,28.000000,290.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,9.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.070000,1.500000,3.100000,2.000000,1.562000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:19.028,0.000000,3135.000000,20.700000,12.890000,97.000000,76.000000,28.000000,290.000000,45.600000,28.700000,13.800000,23.500000,39.600000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,12.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.720000,3.100000,3.100000,2.000000,3.125000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:19.311,0.000000,3135.000000,20.300000,12.710000,97.000000,76.000000,28.000000,290.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,11.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.121000,1.000000,0.000000,0.000000,0.000000,1.000000,0.290000,-3.200000,3.100000,2.000000,-3.125000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:19.594,0.000000,3148.000000,20.300000,12.870000,97.000000,76.000000,28.000000,291.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,11.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.116000,1.000000,0.000000,0.000000,0.000000,1.000000,0.110000,3.100000,3.100000,2.000000,3.125000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:19.876,0.000000,3153.000000,20.300000,12.730000,97.000000,77.000000,28.000000,291.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,14.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.120000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,-1.600000,3.100000,2.000000,-1.563000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:20.159,0.000000,3158.000000,20.300000,12.760000,97.000000,77.000000,28.000000,291.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,10.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.120000,1.000000,0.000000,0.000000,0.000000,1.000000,0.070000,3.100000,3.100000,2.000000,3.125000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:20.441,0.000000,3164.000000,20.000000,12.560000,97.000000,77.000000,28.000000,291.000000,45.600000,28.700000,13.900000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,7.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.760000,-0.800000,3.100000,2.000000,-0.782000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:20.724,0.000000,3164.000000,20.300000,12.730000,97.000000,77.000000,28.000000,292.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,8.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.118000,1.000000,0.000000,0.000000,0.000000,1.000000,0.480000,-2.400000,3.100000,2.000000,-2.344000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:21.007,0.000000,3164.000000,20.000000,12.670000,97.000000,77.000000,28.000000,292.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,21.100000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,21.100000,13.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.560000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.150000,3.900000,3.100000,2.000000,3.906000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:21.289,0.000000,3167.000000,19.600000,12.320000,97.000000,77.000000,28.000000,292.000000,45.600000,28.700000,13.900000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.700000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.700000,11.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,-0.800000,3.100000,2.000000,-0.782000,35.000000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:21.613,0.000000,3140.000000,19.600000,12.310000,97.000000,77.000000,28.000000,293.000000,45.600000,28.700000,13.800000,23.500000,39.200000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.700000,53.300000,0.000000,1.000000,0.000000,0.000000,1.000000,4.700000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.700000,12.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.150000,3.100000,3.100000,2.000000,3.125000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:21.895,0.000000,3135.000000,19.200000,11.920000,97.000000,77.000000,28.000000,293.000000,45.600000,28.700000,13.800000,21.500000,37.600000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.600000,20.300000,8.000000,0.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,2.430000,0.112000,1.000000,0.000000,0.000000,0.000000,1.000000,0.740000,4.600000,3.100000,2.000000,4.687000,34.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:22.178,0.000000,3046.000000,13.300000,8.040000,97.000000,77.000000,28.000000,293.000000,45.600000,28.700000,13.900000,17.200000,32.900000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,17.600000,49.000000,0.000000,1.000000,0.000000,0.000000,0.900000,1.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.300000,16.800000,0.000000,11.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,1.660000,0.105000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,-1.600000,2.300000,2.000000,-1.563000,31.500000,-3.000000,14.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:22.460,0.000000,2663.000000,5.800000,3.180000,97.000000,77.000000,28.000000,293.000000,45.600000,28.700000,13.800000,16.000000,31.700000,0.800000,1.500000,0.000000,0.800000,20.000000,40.000000,16.800000,48.200000,0.000000,1.000000,0.000000,0.000000,0.800000,0.000000,0.800000,2.300000,0.800000,0.900000,2.000000,0.800000,1.000000,0.700000,17.200000,0.000000,6.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,1.150000,0.105000,1.000000,0.000000,0.000000,0.000000,0.999000,0.070000,0.000000,2.300000,2.000000,0.000000,19.000000,-3.000000,14.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:22.743,0.000000,2265.000000,9.000000,4.180000,97.000000,78.000000,28.000000,294.000000,45.600000,28.700000,13.800000,16.000000,31.700000,0.800000,1.500000,1.000000,0.800000,20.000000,40.000000,16.800000,48.200000,0.000000,1.000000,0.000000,1.000000,0.800000,0.000000,0.800000,2.300000,0.800000,0.900000,2.000000,0.800000,1.000000,0.600000,16.400000,0.000000,2.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,1.150000,0.105000,1.000000,0.000000,0.000000,0.000000,0.999000,0.000000,0.000000,2.300000,4.000000,0.000000,15.000000,-3.000000,14.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:23.026,0.000000,1900.000000,12.100000,4.590000,97.000000,78.000000,28.000000,294.000000,45.600000,28.700000,13.800000,16.000000,31.700000,0.800000,1.500000,1.000000,0.800000,20.000000,40.000000,16.800000,48.200000,0.000000,1.000000,0.000000,1.000000,0.800000,0.000000,0.800000,2.300000,0.800000,0.900000,2.000000,0.800000,1.000000,0.900000,16.400000,0.000000,8.000000,0.600000,1.000000,13.900000,1.000000,0.000000,0.000000,1.150000,0.105000,1.000000,0.000000,0.000000,0.000000,0.999000,0.000000,0.000000,2.300000,4.000000,0.000000,12.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:23.308,0.000000,1562.000000,14.100000,4.370000,97.000000,78.000000,28.000000,294.000000,45.600000,28.700000,13.800000,16.000000,31.700000,0.800000,1.500000,1.000000,0.800000,20.000000,40.000000,16.800000,48.200000,0.000000,1.000000,0.000000,1.000000,0.800000,0.000000,0.800000,2.400000,0.800000,0.900000,2.000000,0.800000,1.000000,0.800000,16.800000,0.000000,17.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,1.150000,0.105000,1.000000,0.000000,0.000000,0.000000,0.999000,0.000000,0.000000,2.300000,4.000000,0.000000,7.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:23.591,0.000000,1248.000000,18.400000,4.620000,97.000000,78.000000,28.000000,294.000000,45.600000,28.700000,13.800000,16.000000,31.700000,0.800000,1.500000,1.000000,0.800000,20.000000,40.000000,16.800000,48.200000,0.000000,1.000000,0.000000,1.000000,0.800000,0.000000,0.800000,2.400000,0.800000,0.900000,2.000000,0.800000,1.000000,0.900000,17.200000,0.000000,20.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,1.790000,0.105000,1.000000,0.000000,0.000000,0.000000,0.999000,0.000000,0.000000,2.300000,4.000000,0.000000,7.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
